Galileo,7,1,0,9,4,2,0,86417815,3906994944,3490256153,2825551872,2863305576,124474410,2863285965,4018094080,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3008446464,42,2863292072,2382315520,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3008446464,42,2863292072,2382315520,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3008446464,42,2863292072,2382315520,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008489610,859832362,2863295523,3997122560,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008489610,859832362,2863295523,3997122560,1
Galileo,27,1,0,9,1,2,0,34562959,1671989744,1041005150,2084962304,3188473856,42,2863285149,3774824448,1
Galileo,7,1,0,9,4,2,0,34606645,2984823226,2434631600,1974386688,2235192477,2897860842,2863296280,2650750976,1
Galileo,7,1,0,9,4,2,0,34606645,2984823226,2434631600,1974386688,2235192477,2897860842,2863296280,2650750976,1
Galileo,27,1,0,9,1,2,0,68115200,167774357,2348713933,402604032,2868920320,42,2863293757,3510583296,1
Galileo,7,1,0,9,4,2,0,68159487,4009757846,66779213,2281668608,3091222637,3149673770,2863294745,1870610432,1
Galileo,7,1,0,9,4,2,0,68159487,4009757846,66779213,2281668608,3091222637,3149673770,2863294745,1870610432,1
Galileo,27,1,0,9,1,2,0,100663296,0,311462537,3796992000,2593816576,42,2863291938,2680111104,1
Galileo,7,1,0,9,4,2,0,100663296,0,311462537,3796992000,2593819816,2784664682,2863285083,3770630144,1
Galileo,7,1,0,9,4,2,0,100663296,0,311462537,3796992000,2593819816,2784664682,2863285083,3770630144,1
Galileo,27,1,0,9,1,2,0,131841380,48258936,1207682847,2133409792,2238005248,42,2863299662,2868854784,1
Galileo,7,1,0,9,4,2,0,118210660,46161784,3019622174,4280926208,2503301699,3223988906,2863292933,1212104704,1
Galileo,7,1,0,9,4,2,0,118210660,46161784,3019622174,4280926208,2503301699,3223988906,2863292933,1212104704,1
Galileo,27,1,0,9,1,2,0,148893136,213001,45390689,126697472,2482503680,42,2863297412,2155823104,1
Galileo,7,1,0,9,4,2,0,135261648,213002,45391265,126697472,2482514338,3340238826,2863291953,3925819392,1
Galileo,7,1,0,9,4,2,0,135261648,213002,45391265,126697472,2482514338,3340238826,2863291953,3925819392,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3008675840,42,2863285659,2134851584,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008690448,690567786,2863291100,3992928256,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008690448,690567786,2863291100,3992928256,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3008708608,42,2863293679,914309120,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008721385,2017771754,2863291297,1291796480,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008721385,2017771754,2863291297,1291796480,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3008741376,42,2863299523,247414784,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008755631,3466360042,2863296936,1304379392,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008755631,3466360042,2863296936,1304379392,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3008774144,42,2863286164,2587836416,1
Galileo,7,1,0,9,4,2,32,9786709,1431655765,1431655765,1378484224,3008777558,2179993002,2863295647,4051648512,1
Galileo,7,1,0,9,4,2,32,9786709,1431655765,1431655765,1378484224,3008777558,2179993002,2863295647,4051648512,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3008806912,42,2863290552,2734637056,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008818517,2115581162,2863296804,809451520,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3008818517,2115581162,2863296804,809451520,1
Galileo,27,1,0,9,1,2,0,17786210,685137656,3183081,2852454400,2523119616,42,2863297074,2063548416,1
